Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
31420,-9.775125,8.206638,-7.653145,5.467244,-4.258762,-1.182662,-8.782256,0.600144,-4.95341,-11.965458,5.010379,-7.964333,-0.910965,-7.995773,-0.117292,-4.537995,-5.722179,-2.1859,-1.452309,0.878428,0.780406,-0.072533,-0.258895,-0.589601,1.47256,0.224582,0.918312,0.322732,175.19,1
43386,-8.968278,6.317652,-9.129164,4.566734,-5.748865,-4.089252,-11.362046,2.221647,-1.845717,-9.286759,3.890418,-8.484249,0.799937,-9.270629,0.370352,-7.352656,-12.425018,-6.484978,0.734587,-0.45362,0.983861,-0.937488,-0.360629,0.818307,0.131973,-0.800714,-0.052805,0.572171,14.3,1
51773,-1.162098,3.473699,-6.589086,6.05434,0.492375,1.335687,-5.564431,-4.096875,-2.487662,-4.281847,4.622726,-4.372032,-0.659433,-6.615552,-0.209704,-0.773678,-0.765959,0.251488,-0.999247,0.622209,-0.135167,-0.193869,0.647498,-2.165138,-0.238793,0.86148,1.529791,-0.04288,2.89,1
5510,-13.174938,5.548501,-16.028522,7.847864,-13.576412,-2.8087,-10.049245,2.577468,-4.758576,-7.196886,7.017577,-14.272713,1.218414,-10.091086,0.664799,-10.00379,-21.431175,-7.568387,1.956634,0.455095,1.572593,0.399355,-0.110114,-0.448303,-0.118585,0.383226,0.576807,0.066428,158.64,1
5101,-3.623891,0.400029,-5.707882,5.421431,2.456581,-5.035147,-3.606097,0.08244,0.136508,-1.34943,5.321913,-5.091683,-0.373663,-7.01876,0.081308,-1.835517,0.957073,0.112606,-0.467175,0.301548,-0.594673,-0.110796,0.130191,0.257951,-0.000182,-0.261259,-0.016719,0.269069,0.07,1
79088,-2.456779,2.64514,-5.322184,5.357883,-0.510079,-2.419695,-3.809512,1.723175,-3.988972,-7.577416,5.923073,-11.711938,0.50723,-12.374061,-0.276649,-4.448308,-8.355149,-1.163127,1.261364,1.293741,0.843178,0.705943,0.05873,0.020713,-0.51431,0.555219,0.183455,1.018336,2.93,1
157285,2.217738,-0.757656,1.214727,1.053332,3.0247,-1.111953,1.677503,1.381787,-1.169925,0.294873,-0.964799,1.599465,-0.369716,-0.14146,-0.083552,0.964495,3.16644,1.530329,-0.32374,-1.118383,0.380865,-0.411629,-4.759236,-0.566919,1.397613,0.296924,0.558519,-0.074105,6.44,1
18307,-1.486129,3.046953,-7.096545,5.153051,1.288553,-3.296585,-1.198546,0.173589,-1.542813,-5.871555,7.891302,-7.934801,-0.804426,-16.42553,2.800714,-1.103205,0.415244,1.220611,-1.490869,0.329335,1.784333,-1.932524,1.348255,-0.903555,0.722426,0.818043,2.636204,0.730672,18.5,1
77046,-2.142909,1.726634,-0.634931,1.105586,-3.009713,0.332072,-0.018078,0.141988,0.719359,0.753226,1.610067,-1.253887,-0.214314,-1.120874,-0.090558,-0.302606,-1.001276,-0.198503,-0.4458,-1.445616,3.474391,-1.51538,0.090372,-0.04118,-0.648788,-0.179584,-0.33018,0.155969,584.71,1
37560,-7.150633,4.075538,-6.303933,6.52176,-7.696876,-1.455679,-10.012474,0.480058,-1.785458,-4.966065,4.673811,-8.751578,-0.888935,-7.221578,-0.42263,-7.968861,-11.738739,-5.198391,1.238734,0.950083,0.430058,0.958555,0.34203,0.199913,-0.079105,-0.298009,0.07628,0.516683,17.21,1
111917,3.372137,-6.525763,2.450454,1.047323,3.66578,-2.000591,5.447862,2.108199,-0.110934,-0.712632,0.448468,0.463358,-0.268751,-2.717387,0.486127,-0.305428,2.828896,1.215903,1.918204,0.072084,0.385987,0.892359,-1.899416,-0.020468,-0.544075,-0.421578,0.769434,-1.569098,304.46,1
19254,-0.476706,2.183134,-4.244681,5.502821,-0.950569,-0.74826,-5.172767,0.768339,-2.760908,-11.730563,5.738858,-9.172555,-0.371325,-9.023919,-2.624156,-6.934258,-9.520689,-2.913981,0.936247,4.075239,0.105336,0.63777,0.104424,-0.476879,-0.510717,-0.010375,1.505525,0.398511,0.08,1
36444,-2.116679,5.923184,-5.45436,5.270296,-9.000179,-4.032489,-11.576546,3.351952,-3.622217,-12.994615,5.570429,-14.221395,0.685651,-9.131429,-0.293118,-11.906171,-20.98084,-8.521112,1.204588,-0.128975,10.47591,-0.385872,-0.001091,0.822189,-0.553493,-1.041101,0.117486,0.53728,139.8,1
148452,-2.540607,7.321489,-11.475768,8.730172,-0.574522,-2.061597,-5.215804,0.912552,-3.023483,-5.8256,5.80279,-12.905493,-0.693931,-18.524461,0.685736,-2.249654,-5.408333,-0.125623,-0.393908,-0.523498,0.29557,-1.629684,-0.245453,-0.538229,0.396769,1.029996,0.183836,0.539329,0.01,1
85976,3.184198,1.41399,-3.704833,2.432566,1.528721,-0.845058,-0.170912,-2.225978,-0.514036,-2.298118,3.535263,-2.691374,-0.008617,-6.399463,-0.68093,0.5678,-0.152862,1.727231,-1.561781,0.545092,0.140597,-0.730103,0.522801,-0.510447,0.575222,-0.013527,1.709468,0.150901,0.11,1
30111,-17.500211,8.597256,-17.333051,7.108126,-8.082671,-2.5209,-11.695645,0.92515,-3.83979,-10.149196,6.598717,-11.379461,0.678699,-10.195146,0.412251,-5.676407,-11.786505,-4.926569,0.311312,-0.269524,1.23501,-0.641826,-0.413274,-0.432659,-0.049319,0.410707,-0.01533,-0.078983,98.27,1
65513,-1.698239,0.472296,-1.682863,4.043748,2.359057,-1.604263,-1.805959,0.167823,-0.859508,-1.88155,1.323796,-5.041142,-1.075721,-6.253186,-0.640591,0.654783,0.159673,0.674218,-1.848734,0.079021,-1.832001,0.454312,-0.217825,-0.502633,-0.049886,0.272331,0.197771,0.310934,7.6,1
70761,-3.309811,4.74256,-6.590504,6.379312,-4.881406,-0.130544,-9.58409,1.802613,-6.464795,-8.377401,3.845077,-6.223732,-0.085382,-7.275067,0.271102,-4.82322,-12.690754,-4.402723,0.288984,0.672028,0.999684,0.541382,-0.015127,-1.119659,-1.59116,0.290146,0.394777,-0.043954,0.95,1
35158,-3.974021,6.610489,-12.312954,6.490864,-9.16462,-2.621798,-15.416843,1.924914,-1.870057,-8.44378,8.563376,-13.618013,1.085487,-11.789232,-0.708211,-10.301915,-17.180155,-5.763475,3.385151,-0.542828,1.626936,0.131573,-0.68478,0.04796,0.240819,0.291511,0.69312,0.235347,28.44,1
28382,-1.325724,4.616825,-3.429594,5.515629,0.206908,-1.353309,-1.73114,-0.039683,-2.389749,-2.816859,3.381972,-5.69434,0.873409,-7.700144,0.663264,-2.309982,-1.568852,-0.219054,0.42276,0.527417,0.232681,1.459658,-0.096279,0.469575,0.040428,0.848237,-0.345331,0.048963,0.7,1
41069,-6.437435,4.360011,-12.920579,5.005556,-4.765866,-1.830485,-8.146025,0.103285,-2.094862,-5.779192,5.326723,-7.370156,0.941119,-10.082541,0.704533,-7.985408,-7.673876,-2.507704,2.98052,0.870143,1.0286,-0.690853,0.797082,-0.750107,0.610292,0.852539,2.390745,0.611877,220.52,1
165148,-0.665355,0.54495,-1.684591,1.575294,1.908042,-1.841814,-4.512531,-0.077518,-1.865849,-4.321704,0.765119,-2.160523,0.555754,-1.602027,-1.184511,-1.203734,-3.830814,-1.22647,-1.131844,0.204255,-0.698437,1.03907,-0.244806,0.557388,-0.030766,0.367032,-0.10474,0.150744,0.01,1
86552,-0.308937,2.211982,-2.819253,4.240598,-2.667136,-0.363087,-0.195635,1.60961,-2.417456,-4.410057,4.881801,-9.117489,1.744629,-12.331298,0.538436,-6.913364,-12.426642,-3.943192,2.168559,-0.736249,1.737581,0.935688,1.772083,-0.920414,-0.582642,0.158729,0.363083,-0.127162,300.03,1
12249,-3.166499,1.307606,-1.345904,2.095181,-6.147681,1.985604,-3.734358,-6.542046,-1.10167,-3.512967,0.551775,-2.64983,-1.256047,0.934497,-0.771424,-2.810446,-4.034464,-2.603136,-0.243336,-0.072876,-0.781889,1.260297,1.027705,1.054008,0.416715,0.053894,0.282973,0.199573,286.06,1
54236,-1.394385,-0.742846,-2.623244,4.168812,-0.788685,2.889196,-1.813299,-16.29542,-0.33915,-1.256296,1.33382,-1.211167,0.059881,-0.718174,-0.367471,0.079182,-0.453028,-0.73833,-1.377605,0.40277,-8.606557,0.313974,0.47846,-0.877784,-2.208151,-0.591246,1.26606,-0.373482,663.59,1
46494,0.148861,2.500349,0.73189,3.845958,2.734138,-1.163159,-0.409811,-0.501427,-0.646706,0.20068,0.249304,-0.631753,-0.537237,-3.948576,0.395346,0.804408,5.017968,1.955732,0.079857,-1.639414,0.90153,-0.584596,-1.458506,-0.075564,1.308649,0.566744,-1.409728,0.513517,2.33,1
60326,-1.068236,-0.280743,-1.144876,3.442544,2.172623,0.138724,0.80757,-0.794694,0.706751,0.993492,1.224473,-0.507404,-2.125105,-2.380711,0.614089,2.329412,4.339614,2.37762,-1.653969,-1.179174,-0.437423,0.169344,1.279521,-1.14207,0.369273,-0.693663,0.373969,-0.387639,256.04,1
131698,-2.538967,3.396961,-5.334908,1.520034,-8.120384,-1.769387,-9.413345,1.425338,-1.37632,-7.749438,0.569635,-2.402095,-0.078577,-3.349645,-0.883384,-5.657228,-6.642151,-5.119018,1.434875,0.771558,0.94711,-0.38489,0.002354,0.375411,2.19172,-0.221825,-0.631946,0.563993,12.59,1
158167,-15.482001,4.140365,-7.944012,4.998682,-2.77225,-0.719306,-6.697208,0.059244,-3.13925,-3.81917,3.205919,-5.00369,-1.803737,-3.391727,-0.44127,-3.725668,-8.400828,-2.052367,1.051492,-0.365725,2.079239,0.083617,1.155452,0.474202,0.340261,0.089763,0.066721,0.10028,91.56,1
93377,-0.240299,-0.432432,-1.75588,2.736508,2.713435,-1.639405,-1.039924,0.519478,-1.277852,-2.666592,4.499624,-4.269803,-1.447124,-5.97603,0.555943,-2.472634,-3.030729,-0.099138,0.700674,-0.796308,0.693321,0.755165,-1.447571,-0.534334,0.162611,0.157177,0.594276,0.000211,32.85,1
58914,-3.157601,1.901087,-2.314513,4.58293,-1.889109,-2.578002,-7.948533,1.012195,0.111649,-2.409084,1.728449,-2.386567,2.331428,-3.927078,0.813976,-2.142676,-2.265785,-1.164586,0.418077,0.975758,0.875823,-1.979606,-0.171382,-0.665285,0.705991,-0.223282,0.045731,0.197867,3.71,1
51549,-2.781645,2.788396,-4.809705,3.514776,-3.774373,-0.087339,-1.695028,0.087405,-2.231216,-4.99823,0.747736,0.4954,-1.495632,-1.470487,-0.268385,0.592921,2.365332,0.859538,-1.157945,2.698788,0.083653,-0.577728,-0.238681,-0.117054,0.810625,-0.374736,-0.169658,0.047608,72.17,1
109553,1.248839,1.197436,-3.728871,6.028448,-3.17929,-0.921556,-0.790839,1.532833,-5.987135,-3.596424,4.145203,-7.002851,0.834225,-7.804987,-0.225557,-5.734579,-15.298032,-5.657121,0.382782,0.030454,0.880035,0.540041,0.424892,-0.389564,-1.36139,0.397078,-0.140168,-0.157519,15.54,1
12425,1.720026,4.175056,-5.195092,6.303302,3.371335,-2.562468,-0.897649,-0.351122,-2.901448,-3.891932,6.420644,-8.778281,-2.624037,-15.096441,1.375001,-0.833529,0.433984,1.135349,-2.018683,-1.86721,0.707713,-0.992249,-0.548636,-0.052365,1.045251,0.716768,2.30349,1.228153,0.01,1
11541,-0.433792,1.796489,-0.556715,1.31855,-0.509839,-1.048448,1.890614,0.580199,-1.070346,-2.468021,2.145859,0.287181,-0.974976,-5.575274,0.353546,0.150382,1.837137,0.779976,-1.19195,-0.132635,-0.098628,-2.115838,-0.874947,-0.340673,1.761497,-0.111689,1.070698,0.556467,188.46,1
84876,-8.963017,4.491556,-15.324057,7.234654,-5.461097,-2.367945,-6.021399,1.243134,-5.588117,-14.41345,5.869029,-9.987218,0.78624,-10.218183,-0.279245,-8.483969,-10.221695,-4.359925,1.701622,0.281476,0.493334,0.99291,-0.129859,-0.074867,-0.955757,-0.083071,0.467266,-1.723888,234.3,1
0,-6.417705,8.785728,-18.991648,7.161477,-12.246163,-4.28275,-10.607505,1.280374,-3.988927,-12.697183,6.064076,-12.264011,-0.772588,-11.321772,1.437614,-6.586123,-9.822055,-4.754413,0.880577,0.41855,1.825802,-1.699207,-0.25231,0.399811,0.280029,-0.041015,0.258231,0.31116,18.29,1
18021,-12.351621,4.243709,-4.531056,4.843156,-7.932682,-1.117551,-10.219605,2.498921,-1.679937,-1.26304,4.17478,-2.628963,-0.342811,-7.614162,1.746546,-4.777855,-10.145595,-5.118336,1.324834,-0.410236,2.640891,-1.814017,-0.08458,-0.401952,0.56197,0.291496,1.214546,0.595835,35.47,1
157103,-0.178477,2.306654,-6.631171,2.683541,-1.287194,-2.248238,-8.06576,0.100783,0.092885,-5.855988,3.279447,-4.913972,0.610971,-6.771475,-0.8391,-3.898199,-3.136288,-1.693113,2.071446,1.426093,-1.236978,0.52646,-0.037176,-0.004234,-1.843165,0.172811,0.007837,0.231158,42.94,1
52166,-3.022188,10.072841,-10.879103,6.943095,-4.137198,-2.247978,-17.626107,1.85893,-6.195436,-13.482202,8.734602,-15.105651,1.343082,-14.518657,-1.522465,-10.499879,-19.855154,-6.405716,1.179276,-0.012594,1.917418,-0.219573,0.029609,-0.436838,0.265927,0.827375,2.909397,0.109639,66.15,1
86133,-6.976528,8.832582,-15.011545,9.40451,-6.42732,-1.351244,-12.928147,0.651512,-5.124662,-7.034234,3.888169,-11.920194,1.7935,-7.618182,0.130715,-8.294471,-14.011375,-5.622829,2.985332,0.019315,2.445746,-0.672585,2.430817,0.457623,-0.931669,0.12491,0.400461,0.091349,5.64,1
151216,-0.928175,3.210068,-5.059295,5.03811,-1.16088,-1.394807,-3.8922,1.143105,-1.159818,-5.095559,4.732895,-6.613512,0.287331,-9.266675,-0.240991,-2.355534,-1.996842,0.804542,1.891997,0.851971,0.273902,1.401431,1.420327,0.155135,-1.745723,0.490735,0.668711,0.616964,6.02,1
61659,-0.138543,3.991675,-4.429587,2.691438,-1.148897,0.083746,-1.423038,-1.062597,-1.662546,-3.057138,2.017523,-1.418484,1.107468,-4.265405,-0.252547,0.352862,0.44915,1.282988,-0.116424,4.996881,-0.734234,0.274644,0.719736,-0.424562,0.435041,-0.013631,0.076256,0.422538,0.13,1
42577,-7.558553,3.328579,-5.648954,6.200982,-3.158953,-1.139647,-16.814061,0.070921,-3.119147,-8.117933,8.736105,-7.350227,-1.458698,-8.905193,0.178789,-4.455904,-9.108707,-3.187755,-0.736567,0.45182,0.198182,0.311363,-0.268983,-0.099488,0.416689,0.379189,0.923324,0.319786,8.15,1
143592,-0.051973,-1.868298,-1.841993,3.788247,3.11467,-1.248977,0.56287,0.562197,-2.013053,-0.591369,2.50022,-3.893445,-0.844485,-8.026098,2.642705,-3.236872,-2.342364,-0.831904,2.555817,-0.396125,0.669474,0.352958,0.187844,-0.087808,0.092513,1.345099,0.951095,0.709032,1.48,1
11634,-7.012621,6.921384,-8.375343,6.133888,-4.233383,-0.333134,-3.970046,0.403501,-4.060993,-3.77361,4.875584,-5.915356,0.347486,-7.375236,0.001123,-2.04768,-6.375809,-2.038034,-0.702128,0.271263,0.486775,-0.264556,-0.359515,-1.085047,0.644055,1.031776,0.875158,0.072939,11.55,1
92229,1.380857,-0.897934,-2.332889,0.35977,1.259973,-1.410169,3.767265,0.367485,1.151707,0.725495,1.3625,2.154702,-2.695589,-2.720406,0.715646,3.522031,7.580422,3.96057,-1.888734,0.912063,0.980123,-2.314126,0.10905,0.066209,1.405644,0.425346,0.668944,1.432688,41.18,1
119104,1.086602,1.939239,-3.683186,3.412944,-2.835883,2.940212,-2.033105,-0.233081,-2.703923,-6.423165,4.167827,-5.914187,-1.194438,-9.793223,-0.951398,-4.501923,-9.846222,-2.615308,0.607371,0.305535,0.396169,0.662224,0.296815,-0.330275,-0.135693,0.768637,2.053586,0.410379,83.51,1
21716,-4.730798,4.017453,-5.839714,3.657602,-9.184364,-1.609129,-8.562022,4.015069,-1.784817,-7.28942,6.480093,-6.447274,-0.310137,-9.681266,0.271389,-6.451003,-9.616023,-4.477309,1.256939,0.033484,0.495113,0.055653,-0.014495,-0.360793,0.521611,0.438003,0.991708,0.109859,16.09,1
87062,-0.070294,1.242401,-2.098024,4.448628,1.347147,-1.863072,0.852847,-0.2208,-1.516834,-2.426572,2.113913,-2.500453,0.401758,-4.931771,0.009147,-0.08402,2.60632,0.591273,-1.618111,0.94327,-1.031281,0.236284,-0.136125,-0.208557,0.343509,-0.656365,-0.278098,0.325649,13.16,1
151536,1.372279,-5.731267,1.651074,0.375318,2.825547,-0.195977,3.205437,-2.520409,0.204297,0.435817,-1.080966,0.299117,-2.222132,-1.705574,0.549277,0.730194,0.016534,0.993058,-0.517837,-1.818645,0.308598,-1.348098,-1.011528,0.657427,0.312728,-0.011046,0.337341,-0.307581,20.44,1
29916,-4.709572,2.57703,-1.936903,0.244812,-5.028453,-1.376317,-5.652335,0.682015,0.03268,-3.723456,2.940187,-3.383654,0.275096,-3.462184,0.185161,-3.91308,-9.032058,-4.555647,0.594173,-4.286446,0.983211,0.082206,-0.242358,0.636643,-0.005581,-0.373105,-0.20983,-0.054672,9.72,1
65907,-3.128291,3.149774,-8.354533,5.351434,-0.140826,-3.638177,-6.021023,2.25859,-4.3354,-7.744975,6.088735,-9.864918,0.064203,-9.217417,-0.332343,-6.334092,-8.450648,-2.80708,2.171205,0.783114,1.115591,-0.95463,-0.773741,-0.033573,0.488494,-0.126608,2.455975,0.50482,34.6,1
17205,-11.461629,4.081425,-5.986971,5.913872,-1.956044,-0.922486,-12.101178,-0.693737,-4.302202,-8.428196,8.3451,-13.321795,-0.756257,-10.027316,-0.882899,-6.366462,-16.047591,-4.409653,0.540736,0.673456,-0.271394,0.092618,0.436649,-0.833671,0.413547,0.534415,1.089421,0.451951,6.65,1
62603,-1.787401,0.66808,-6.150328,5.605634,-4.773693,-0.960102,-0.554808,17.31054,-2.737558,-3.823485,6.179908,-6.110158,2.25206,-9.621894,-0.224277,-4.790939,-8.562394,-1.942136,3.467071,-0.189628,2.89008,0.31542,0.089835,-0.454623,0.092981,1.015868,2.759436,-0.6602,903.52,1
55101,0.749838,-1.529032,0.31981,-0.474325,0.330348,-1.200606,3.586413,1.283066,0.867814,-0.124631,1.853921,-0.902535,-0.806001,-6.824882,2.887652,-2.291359,-3.728429,-0.363125,2.444498,-1.334899,2.27959,-0.524456,-0.667672,0.237227,0.626306,-0.50976,0.50931,1.055915,478.99,1
50504,-6.368766,10.507883,-17.831155,12.473337,-2.782914,-2.66536,-16.747931,-0.525933,-8.368982,-13.695061,5.020947,-12.673177,-1.329243,-10.835772,-0.507572,-2.728366,-6.780015,-1.236824,-1.326422,1.313844,-4.799361,-0.064719,0.522007,-0.063107,0.021007,-0.090309,-0.118684,0.08908,0.76,1
57942,-4.699528,6.408157,-6.530536,5.083713,-8.936893,1.465852,-8.173449,-0.36237,-2.256379,-7.108618,4.751594,-7.496234,-0.834337,-10.832575,0.558389,-6.03483,-9.084423,-4.533953,0.383099,1.082499,-0.015465,-0.193137,1.38639,-0.768253,-0.155685,0.526047,0.570484,0.289932,135.66,1
129090,-1.108688,4.610282,-4.334472,5.858188,-2.805652,1.598155,-2.053915,-0.770198,-2.522957,-4.464109,4.799047,-4.128944,-2.281513,-8.756089,-0.478945,-2.15398,-2.696211,0.120882,0.483212,-0.265193,0.589521,0.537954,0.184723,-0.033793,-0.267085,0.043877,0.550674,0.258776,24.8,1
58521,-3.670733,5.268603,-8.751056,7.424298,-6.029322,-0.344909,-5.236735,-0.307898,-5.198555,-5.718268,4.989754,-4.914996,-0.466186,-9.761636,1.467937,-3.568178,-6.817829,-2.929646,0.221951,0.205757,-0.207918,0.395705,0.176688,-0.608192,0.398533,1.305521,1.336357,-1.45383,0.54,1
138579,-0.541291,0.995663,-3.403978,4.948355,0.290933,-0.444045,-1.998741,0.598813,-3.78046,0.115486,-0.846422,0.664245,0.920156,0.408931,-0.397116,0.415871,-3.575887,-1.145843,-0.269367,0.55506,1.261665,-1.193376,0.270529,-0.033989,0.230138,0.356902,0.399131,-0.360994,8.83,1
107201,-6.415053,2.292069,-5.393388,3.652193,-9.013187,-0.398515,-3.531237,0.258769,0.46967,-4.282462,0.68056,-5.829212,0.904275,-0.402726,-0.990796,-5.350457,-4.690952,-4.400979,1.616764,0.537126,0.9464,0.958424,6.958145,0.094117,-0.824113,-0.370685,-1.072286,0.163491,1211.92,1
9886,-2.982066,7.894895,-10.382246,7.40925,-3.65187,-4.350459,-3.02492,3.089183,-4.730555,-7.323748,4.386994,-9.166891,-0.503171,-7.800778,-0.436856,-3.095064,-4.947329,-1.587847,-0.86074,1.179286,0.670888,-0.282885,-21.343619,-0.257843,1.992458,-0.066585,0.509941,0.988182,0.94,1
48908,0.577314,2.938598,-4.07434,2.539142,-0.35251,-1.108951,-0.796192,-0.569344,-0.510597,-2.971887,4.077216,-4.142011,-2.219126,-5.923573,-0.217816,-1.261002,0.134297,1.141816,0.270728,1.239003,0.108965,-0.132526,1.503543,-0.492319,1.002047,0.438418,1.033855,0.191813,27.32,1
30812,1.175663,4.484383,-5.561844,9.297127,-1.782491,-1.321999,-0.96302,0.382049,-4.717728,-6.230253,5.087862,-9.452991,-0.504505,-12.015428,-2.151385,-2.609793,-2.199418,-0.549734,-0.954476,0.621521,0.179608,-0.470292,0.137186,-0.218719,0.62906,-0.023988,0.110378,-0.303916,130.47,1
12824,-6.204897,4.085418,-11.961729,8.629944,-16.722401,-0.735777,-14.662828,1.57798,-3.986853,-16.463647,8.87878,-15.738442,0.07819,-14.019839,0.50797,-11.312067,-17.545947,-5.519497,3.454165,2.639949,0.694317,1.042838,-0.105609,-0.679278,0.330155,0.010595,0.85079,0.151616,272.0,1
148591,-1.955425,4.07696,-4.126022,5.639902,-0.605601,-1.462667,-5.676493,1.153195,-4.82709,-4.128422,3.065272,-4.489323,-1.15305,-6.074718,-0.858122,-1.048769,-3.119814,0.097693,-0.026478,0.671512,0.118465,-0.162132,1.229553,-0.757075,-0.296532,0.704768,1.133987,-0.302847,0.88,1
120066,-2.091621,2.394886,-7.231496,5.299238,-10.55192,-1.061755,-3.922982,6.054361,-8.09718,-10.7771,6.19631,-10.097626,0.991338,-12.545567,0.954833,-12.705436,-24.490316,-9.203282,4.539477,-0.218688,2.893693,0.468747,0.44431,0.097665,0.723169,0.145087,2.230998,-1.656165,51.02,1
137329,-3.909077,7.191107,-17.592505,8.470788,-1.2892,-0.055282,-2.882964,-4.598917,-2.03334,-1.711185,3.961924,-3.511463,-1.180388,-5.544194,-2.663454,0.447127,1.412978,1.964456,-2.409911,0.075797,0.440324,0.637714,2.19393,-0.942573,0.614758,-0.052209,-1.839353,-0.001452,1.21,1
75270,-22.018419,7.641001,-21.574342,2.009714,-8.850214,-0.624932,-11.471038,-1.275773,-1.828424,-13.190245,7.165058,-7.747583,-0.259523,-12.647108,0.509335,-7.532454,-10.165776,-4.472765,0.985832,0.1291,1.499012,0.131818,0.733897,-0.634976,1.237534,0.008146,0.603455,0.085436,127.47,1
157362,-12.032382,5.726041,-20.340266,6.151921,-3.05677,-4.152841,-17.803073,1.173303,-6.081006,-13.837995,4.224229,-11.070231,-0.725945,-10.319917,-2.871911,-11.223653,-14.390839,-7.186475,1.318097,0.90986,2.136943,0.443553,-0.139783,0.643667,1.084328,0.8536,0.2083,0.439824,0.01,1
122796,1.101636,2.569187,-0.550604,5.157109,0.968499,2.28378,-1.148998,-9.054419,-1.134688,2.145526,-1.307672,1.311551,0.143608,2.062863,0.542842,1.959121,2.967461,0.795769,-0.954566,0.737692,0.451957,-2.319641,1.440229,-0.4483,0.134178,0.028547,1.252618,0.318476,0.01,1
10107,-25.030289,8.401933,-17.973815,10.451457,-18.028957,-1.877568,-33.893448,6.529442,-8.814383,-15.725092,9.116644,-18.575707,0.992768,-11.247722,0.679681,-15.011111,-27.432943,-10.93564,3.915555,0.848744,1.097786,1.65543,8.05549,0.199607,-1.019695,0.413053,1.085727,0.163363,22.95,1
73125,1.913829,0.953212,-4.284882,6.742127,-0.344707,0.46986,1.193146,0.137998,-1.154882,2.429929,2.596569,-0.837319,-1.236168,-5.498389,0.332884,1.97297,1.672173,2.020535,-0.857369,0.452645,0.096277,-1.348071,0.635749,-0.815848,1.443504,0.379518,3.657864,1.155531,47.85,1
96460,-2.807978,-0.435191,-0.277661,0.185208,1.972869,-0.438317,3.481054,0.164256,0.413989,1.199472,-2.605876,2.27128,-0.51201,1.589242,0.815593,2.788711,4.210575,1.847983,-1.468071,-4.891008,-0.087571,-1.234887,-0.862891,-0.15022,0.785875,-0.327131,0.181496,0.168025,259.32,1
172792,-3.116297,3.186568,-5.571118,4.186492,-5.549731,2.52269,-0.482034,1.142669,-3.064604,-2.221329,1.623199,-0.531286,-0.103628,-6.955943,0.285361,-1.824595,-2.67707,0.207136,2.447212,0.168179,1.124143,-0.168424,0.493627,-0.061564,1.384186,0.572296,0.582188,0.281002,487.59,1
136258,-9.535217,14.724116,-16.806478,7.425704,-5.061343,-2.640913,-19.654855,1.739222,-8.32117,-14.042785,4.845315,-13.561192,0.010474,-11.610124,0.200262,-8.635003,-16.971958,-6.418876,1.308084,0.152571,0.616236,-0.186854,0.164815,0.17136,0.282445,0.394699,0.169787,-0.213535,0.01,1
